ocel:eid,ocel:activity,ocel:timestamp,Actor,ocel:type:ocel:oid
1798,request,2017-04-21 07:20:00,asf github,['pull']
1799,fix,2017-04-21 07:21:00,andrea cosentino,['version']
1800,affect,2017-04-20 13:24:00,anton sulim,['component']
1801,try,2017-04-20 13:43:00,claus ibsen,
1802,work,2017-04-20 21:46:00,anton sulim,['work']
1803,need,2017-04-21 08:12:00,claus ibsen,['upgrade']
1804,work,2017-04-21 08:12:00,claus ibsen,['217x']
1805,do,2017-04-21 08:12:00,claus ibsen,['217x']
1806,fix,2017-04-21 15:26:00,claus ibsen,
1807,work,2017-04-22 04:14:00,anton sulim,['work']
1808,fail,2017-04-22 04:14:00,anton sulim,['machine']
1809,take,2017-04-22 04:14:00,anton sulim,['look']
1810,fix,2017-04-22 07:08:00,claus ibsen,['fix']
1811,affect,2017-04-20 18:29:00,benjamin graf,['component']
1812,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1813,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1814,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1815,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1816,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1817,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1818,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1819,set,2017-04-20 18:29:00,benjamin graf,['resume']
1820,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1821,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1822,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1823,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1824,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1825,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1826,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1827,set,2017-04-20 18:29:00,benjamin graf,['resume']
1828,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1829,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1830,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1831,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1832,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1833,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1834,get,2017-04-20 18:29:00,benjamin graf,['shutdowntask']
1835,set,2017-04-20 18:29:00,benjamin graf,['resume']
1836,use,2017-04-21 08:14:00,claus ibsen,['idea']
1837,fix,2017-04-21 08:30:00,claus ibsen,['wonder']
1838,take,2017-04-21 08:58:00,james netherton,['take']
1839,make,2017-04-24 16:26:00,james netherton,['cors']
1840,see,2017-04-24 16:26:00,james netherton,['sense']
1841,request,2017-04-24 16:26:00,james netherton,['consumer']
1842,get,2017-04-24 16:26:00,james netherton,['name']
1843,fix,2017-04-25 08:21:00,claus ibsen,['fix']
1844,make,2017-04-25 08:21:00,claus ibsen,['cors']
1845,need,2017-04-25 08:21:00,claus ibsen,['guess']
1846,pull,2017-04-27 12:12:00,asf github,['request']
1847,request,2017-04-27 12:12:00,asf github,['request']
1848,merge,2017-04-27 12:12:00,asf github,['component']
1849,pull,2017-04-27 12:12:00,asf github,['request']
1850,request,2017-04-27 12:12:00,asf github,['request']
1851,pull,2017-04-27 12:12:00,asf github,['request']
1852,apply,2017-04-27 12:12:00,asf github,['review']
1853,patch,2017-04-27 12:12:00,asf github,['change']
1854,close,2017-04-27 12:12:00,asf github,['change']
1855,pull,2017-04-27 12:12:00,asf github,['request']
1856,request,2017-04-27 12:12:00,asf github,['request']
1857,make,2017-04-27 12:12:00,asf github,['pull']
1858,commit,2017-04-27 12:12:00,asf github,['request']
1859,commit,2017-04-27 12:12:00,asf github,['request']
1860,close,2017-04-27 12:12:00,asf github,['change']
1861,commit,2017-04-27 12:12:00,asf github,['request']
1862,fix,2017-04-27 12:57:00,zoran regvart,['resolution']
1863,pull,2017-04-27 12:58:00,asf github,['pull']
1864,request,2017-04-27 12:58:00,asf github,['pull']
1865,pull,,asf github,['pull']
1866,request,,asf github,['pull']
1867,see,2017-04-21 09:15:00,zoran regvart,['see']
1868,fix,2017-04-21 09:42:00,zoran regvart,['resolution']
1869,fix,,zoran regvart,['resolution']
1870,see,2017-04-21 10:09:00,zoran regvart,['see']
1871,pull,2017-04-21 10:12:00,asf github,['pull']
1872,request,2017-04-21 10:12:00,asf github,['pull']
1873,use,2017-04-21 10:12:00,asf github,['replaces']
1874,merge,2017-04-21 10:12:00,asf github,['pull']
1875,pull,2017-04-21 10:12:00,asf github,['pull']
1876,request,2017-04-21 10:12:00,asf github,['pull']
1877,pull,2017-04-21 10:12:00,asf github,['pull']
1878,apply,2017-04-21 10:12:00,asf github,['review']
1879,patch,2017-04-21 10:12:00,asf github,['change']
1880,close,2017-04-21 10:12:00,asf github,['change']
1881,pull,2017-04-21 10:12:00,asf github,['pull']
1882,request,2017-04-21 10:12:00,asf github,['pull']
1883,make,2017-04-21 10:12:00,asf github,['pull']
1884,commit,2017-04-21 10:12:00,asf github,['request']
1885,commit,2017-04-21 10:12:00,asf github,['request']
1886,close,2017-04-21 10:12:00,asf github,['change']
1887,commit,2017-04-21 10:12:00,asf github,['request']
1888,use,2017-04-21 10:12:00,asf github,['replaces']
1889,pull,2017-04-21 11:57:00,asf github,['pull']
1890,request,2017-04-21 11:57:00,asf github,['pull']
1891,fix,2017-04-21 11:58:00,zoran regvart,['resolution']
1892,fix,,zoran regvart,['resolution']
1893,pull,2017-04-21 12:54:00,asf github,['request']
1894,request,2017-04-21 12:54:00,asf github,['request']
1895,make,2017-04-21 12:54:00,asf github,['module']
1896,merge,2017-04-21 12:54:00,asf github,['merge']
1897,pull,2017-04-21 12:54:00,asf github,['request']
1898,request,2017-04-21 12:54:00,asf github,['request']
1899,pull,2017-04-21 12:54:00,asf github,['request']
1900,apply,2017-04-21 12:54:00,asf github,['review']
1901,patch,2017-04-21 12:54:00,asf github,['change']
1902,close,2017-04-21 12:54:00,asf github,['change']
1903,pull,2017-04-21 12:54:00,asf github,['request']
1904,request,2017-04-21 12:54:00,asf github,['request']
1905,make,2017-04-21 12:54:00,asf github,['module']
1906,commit,2017-04-21 12:54:00,asf github,['request']
1907,commit,2017-04-21 12:54:00,asf github,['request']
1908,close,2017-04-21 12:54:00,asf github,['change']
1909,commit,2017-04-21 12:54:00,asf github,['request']
1910,make,2017-04-21 12:54:00,asf github,['module']
1911,commit,2017-04-21 12:54:00,asf github,['request']
1912,make,2017-04-21 12:54:00,asf github,['module']
1913,commit,2017-04-21 12:54:00,asf github,['request']
1914,commit,2017-04-21 12:54:00,asf github,['request']
1915,make,2017-04-21 12:54:00,asf github,['module']
1916,commit,2017-04-21 12:54:00,asf github,['request']
1917,make,2017-04-21 12:54:00,asf github,['module']
1918,commit,2017-04-21 12:54:00,asf github,['request']
1919,make,2017-04-21 12:54:00,asf github,['module']
1920,commit,2017-04-21 12:54:00,asf github,['request']
1921,make,2017-04-21 12:54:00,asf github,['module']
1922,commit,2017-04-21 12:54:00,asf github,['request']
1923,make,2017-04-21 12:54:00,asf github,['module']
1924,use,2017-04-21 12:54:00,asf github,['use']
1925,work,2017-04-21 12:54:00,asf github,
1926,pull,2017-04-21 13:18:00,asf github,['pull']
1927,request,2017-04-21 13:18:00,asf github,['pull']
1928,pull,,asf github,['pull']
1929,request,,asf github,['pull']
1930,pull,2017-04-27 06:44:00,asf github,['onders86']
1931,request,2017-04-27 06:44:00,asf github,['pull']
1932,set,2017-04-27 06:44:00,asf github,['request']
1933,update,2017-04-27 06:44:00,asf github,['partnamespace']
1934,merge,2017-04-27 06:44:00,asf github,['update']
1935,pull,2017-04-27 06:44:00,asf github,['onders86']
1936,request,2017-04-27 06:44:00,asf github,['pull']
1937,pull,2017-04-27 06:44:00,asf github,['onders86']
1938,apply,2017-04-27 06:44:00,asf github,['review']
1939,patch,2017-04-27 06:44:00,asf github,['change']
1940,close,2017-04-27 06:44:00,asf github,['change']
1941,pull,2017-04-27 06:44:00,asf github,['onders86']
1942,request,2017-04-27 06:44:00,asf github,['pull']
1943,make,2017-04-27 06:44:00,asf github,['pull']
1944,commit,2017-04-27 06:44:00,asf github,['request']
1945,commit,2017-04-27 06:44:00,asf github,['request']
1946,close,2017-04-27 06:44:00,asf github,['change']
1947,commit,2017-04-27 06:44:00,asf github,['request']
1948,set,2017-04-27 06:44:00,asf github,['request']
1949,commit,2017-04-27 06:44:00,asf github,['request']
1950,update,2017-04-27 06:44:00,asf github,['partnamespace']
1951,fix,2017-04-27 09:34:00,claus ibsen,['fix']
1952,pull,2017-04-27 10:14:00,asf github,['onders86']
1953,request,2017-04-27 10:14:00,asf github,['pull']
1954,pull,,asf github,['onders86']
1955,request,,asf github,['pull']
1956,affect,2017-04-21 14:16:00,atlassian jira,['component']
1957,update,2017-04-21 14:16:00,atlassian jira,['chirag']
1958,update,2017-04-21 14:16:00,atlassian jira,['chirag']
1959,fix,2017-04-21 14:16:00,atlassian jira,['solrproducerjava']
1960,update,2017-04-21 15:36:00,,['description']
1961,update,2017-04-21 15:36:00,,['description']
1962,fix,2017-04-21 15:36:00,,['solrproducerjava']
1963,update,2017-04-21 15:36:00,,['description']
1964,update,2017-04-21 15:36:00,,['description']
1965,fix,2017-04-21 15:36:00,,['solrproducerjava']
1966,pull,2017-04-24 05:32:00,asf github,['chirag0103']
1967,request,2017-04-24 05:32:00,asf github,['request']
1968,update,2017-04-24 05:32:00,asf github,['update']
1969,merge,2017-04-24 05:32:00,asf github,['pull']
1970,pull,2017-04-24 05:32:00,asf github,['chirag0103']
1971,request,2017-04-24 05:32:00,asf github,['request']
1972,pull,2017-04-24 05:32:00,asf github,['chirag0103']
1973,apply,2017-04-24 05:32:00,asf github,['review']
1974,patch,2017-04-24 05:32:00,asf github,['change']
1975,close,2017-04-24 05:32:00,asf github,['change']
1976,pull,2017-04-24 05:32:00,asf github,['chirag0103']
1977,request,2017-04-24 05:32:00,asf github,['request']
1978,make,2017-04-24 05:32:00,asf github,['pull']
1979,commit,2017-04-24 05:32:00,asf github,['request']
1980,commit,2017-04-24 05:32:00,asf github,['request']
1981,close,2017-04-24 05:32:00,asf github,['change']
1982,commit,2017-04-24 05:32:00,asf github,['request']
1983,update,2017-04-24 05:32:00,asf github,['update']
1984,fix,2017-04-24 08:25:00,claus ibsen,['fix']
1985,pull,2017-04-24 09:11:00,asf github,['chirag0103']
1986,request,2017-04-24 09:11:00,asf github,['pull']
1987,pull,,asf github,['chirag0103']
1988,request,,asf github,['pull']
1989,affect,2017-04-21 16:26:00,gregor zurowski,['component']
1990,fix,2017-04-21 17:46:00,claus ibsen,['resolution']
1991,fix,,claus ibsen,['resolution']
1992,add,2017-04-22 07:19:00,camel11184,['summary']
1993,fix,2017-04-22 07:19:00,camel11184,['testscamelitestspringboot']
1994,add,2017-04-22 07:19:00,camel11184,['summary']
1995,find,2017-04-24 08:55:00,claus ibsen,['good']
1996,get,2017-04-24 08:55:00,claus ibsen,['gab']
1997,find,,claus ibsen,['good']
1998,get,,claus ibsen,['gab']
1999,fix,2017-04-22 07:26:00,claus ibsen,['priority']
2000,make,2017-04-22 07:26:00,claus ibsen,['fix']
2001,run,2017-04-22 07:26:00,claus ibsen,['springboot']
2002,fix,2017-04-24 08:34:00,claus ibsen,
2003,fix,2017-04-22 08:52:00,claus ibsen,
2004,need,2017-04-22 08:52:00,claus ibsen,['integration']
2005,find,2017-04-22 08:52:00,claus ibsen,['test']
2006,warn,2017-04-22 09:00:00,claus ibsen,
2007,fix,2017-04-22 09:00:00,claus ibsen,['fix']
2008,fix,2017-04-22 10:46:00,claus ibsen,['version']
2009,fix,2017-04-24 11:38:00,claus ibsen,
2010,fix,,claus ibsen,
2011,use,2017-04-22 18:26:00,claus ibsen,['summary']
2012,fix,2017-04-22 18:26:00,claus ibsen,
2013,see,2017-04-22 18:26:00,claus ibsen,['blog']
2014,fix,2017-04-23 07:01:00,camel11189,['priority']
2015,fix,2017-04-24 08:47:00,claus ibsen,
2016,fix,,claus ibsen,
2017,allow,2017-04-23 07:30:00,claus ibsen,['service']
2018,need,2017-04-23 07:30:00,claus ibsen,['today']
2019,work,2017-04-24 12:18:00,claus ibsen,['placeholder']
2020,apply,2017-04-24 12:18:00,claus ibsen,['logic']
2021,need,2017-04-24 12:18:00,claus ibsen,['configuration']
2022,add,2017-04-24 12:18:00,claus ibsen,['logic']
2023,fix,2017-04-24 12:18:00,claus ibsen,['fix']
2024,work,2017-04-24 12:19:00,claus ibsen,['btw']
2025,add,2017-04-24 12:44:00,,['camel11190']
2026,work,2017-04-24 15:32:00,,['work']
2027,fix,2017-04-24 17:01:00,,['fix']
2028,provide,2017-04-24 08:06:00,,['provide']
2029,fix,2017-04-24 08:06:00,,['version']
2030,see,2017-04-24 08:51:00,claus ibsen,['see']
2031,update,2017-04-24 08:57:00,,
2032,work,2017-04-24 15:32:00,camel11191,['work']
2033,fix,2017-04-24 17:01:00,,['version']
2034,fix,2017-04-23 13:22:00,claus ibsen,['priority']
2035,work,2017-04-24 15:32:00,camel11192,['work']
2036,fix,2017-04-24 17:02:00,,['version']
2037,fix,,,['version']
2038,affect,2017-04-24 09:36:00,claus ibsen,['component']
2039,set,2017-04-24 09:36:00,claus ibsen,['consumer']
2040,make,2017-04-24 09:36:00,claus ibsen,['remove']
2041,work,2017-04-24 09:36:00,claus ibsen,['header']
2042,take,2017-04-24 09:36:00,claus ibsen,['option']
2043,need,2017-04-24 09:36:00,claus ibsen,['value']
2044,allow,2017-04-24 09:36:00,claus ibsen,['turn']
2045,fix,2017-04-24 11:04:00,claus ibsen,['version']
2046,work,2017-04-24 11:36:00,claus ibsen,['default']
2047,set,2017-04-24 11:36:00,claus ibsen,
2048,update,2017-04-24 11:55:00,zoran regvart,['upgrade']
2049,need,2017-04-24 11:55:00,zoran regvart,['rule']
2050,pull,2017-04-24 12:50:00,asf github,['pull']
2051,request,2017-04-24 12:50:00,asf github,['pull']
2052,update,2017-04-24 12:50:00,asf github,['upgrade']
2053,set,2017-04-24 12:50:00,asf github,['file']
2054,run,2017-04-24 12:50:00,asf github,['check']
2055,make,2017-04-24 12:50:00,asf github,['commits']
2056,merge,2017-04-24 12:50:00,asf github,['review']
2057,pull,2017-04-24 12:50:00,asf github,['pull']
2058,request,2017-04-24 12:50:00,asf github,['pull']
2059,pull,2017-04-24 12:50:00,asf github,['pull']
2060,apply,2017-04-24 12:50:00,asf github,['review']
2061,patch,2017-04-24 12:50:00,asf github,['change']
2062,close,2017-04-24 12:50:00,asf github,['change']
2063,pull,2017-04-24 12:50:00,asf github,['pull']
2064,request,2017-04-24 12:50:00,asf github,['pull']
2065,make,2017-04-24 12:50:00,asf github,['commits']
2066,commit,2017-04-24 12:50:00,asf github,['request']
2067,commit,2017-04-24 12:50:00,asf github,['request']
2068,close,2017-04-24 12:50:00,asf github,['change']
2069,commit,2017-04-24 12:50:00,asf github,['request']
2070,commit,2017-04-24 12:50:00,asf github,['request']
2071,add,2017-04-24 12:50:00,asf github,['jdbcaggregationrepository']
2072,commit,2017-04-24 12:50:00,asf github,['request']
2073,add,2017-04-24 12:50:00,asf github,['jdbcaggregationrepository']
2074,make,2017-04-24 12:50:00,asf github,['commits']
2075,commit,2017-04-24 12:50:00,asf github,['request']
2076,merge,2017-04-24 12:50:00,asf github,['review']
2077,commit,2017-04-24 12:50:00,asf github,['request']
2078,commit,2017-04-24 12:50:00,asf github,['request']
2079,update,2017-04-24 12:50:00,asf github,['upgrade']
2080,commit,2017-04-24 12:50:00,asf github,['request']
2081,commit,2017-04-24 12:50:00,asf github,['request']
2082,commit,2017-04-24 12:50:00,asf github,['request']
2083,make,2017-04-24 12:50:00,asf github,['commits']
2084,use,2017-04-24 12:50:00,asf github,['use']
2085,send,2017-04-24 12:50:00,asf github,['camel']
2086,commit,2017-04-24 12:50:00,asf github,['request']
2087,make,2017-04-24 12:50:00,asf github,['commits']
2088,commit,2017-04-24 12:50:00,asf github,['request']
2089,add,2017-04-24 12:50:00,asf github,['jdbcaggregationrepository']
2090,commit,2017-04-24 12:50:00,asf github,['request']
2091,commit,2017-04-24 12:50:00,asf github,['request']
2092,commit,2017-04-24 12:50:00,asf github,['request']
2093,update,2017-04-24 12:50:00,asf github,['upgrade']
2094,update,2017-04-24 12:50:00,asf github,['upgrade']
2095,run,2017-04-24 12:50:00,asf github,['check']
2096,comment,2017-04-24 12:50:00,asf github,['header']
2097,affect,2017-04-24 12:50:00,asf github,['file']
2098,use,2017-04-24 12:50:00,asf github,['use']
2099,commit,2017-04-24 12:50:00,asf github,['request']
2100,update,2017-04-24 12:50:00,asf github,['upgrade']
2101,update,2017-04-24 12:50:00,asf github,['upgrade']
2102,commit,2017-04-24 12:50:00,asf github,['request']
2103,update,2017-04-24 12:50:00,asf github,['upgrade']
2104,use,2017-04-24 12:50:00,asf github,['use']
2105,commit,2017-04-24 12:50:00,asf github,['request']
2106,update,2017-04-24 12:50:00,asf github,['upgrade']
2107,fix,2017-04-24 12:50:00,asf github,['update']
2108,use,2017-04-24 12:50:00,asf github,['use']
2109,pull,,asf github,['pull']
2110,request,,asf github,['pull']
2111,update,,asf github,['upgrade']
2112,set,,asf github,['file']
2113,run,,asf github,['check']
2114,make,,asf github,['commits']
2115,merge,,asf github,['review']
2116,pull,,asf github,['pull']
2117,request,,asf github,['pull']
2118,pull,,asf github,['pull']
2119,apply,,asf github,['review']
2120,patch,,asf github,['change']
2121,close,,asf github,['change']
2122,pull,,asf github,['pull']
2123,request,,asf github,['pull']
2124,make,,asf github,['commits']
2125,commit,,asf github,['request']
2126,commit,,asf github,['request']
2127,close,,asf github,['change']
2128,commit,,asf github,['request']
2129,commit,,asf github,['request']
2130,add,,asf github,['jdbcaggregationrepository']
2131,commit,,asf github,['request']
2132,add,,asf github,['jdbcaggregationrepository']
2133,make,,asf github,['commits']
2134,commit,,asf github,['request']
2135,merge,,asf github,['review']
2136,commit,,asf github,['request']
2137,commit,,asf github,['request']
2138,update,,asf github,['upgrade']
2139,commit,,asf github,['request']
2140,commit,,asf github,['request']
2141,commit,,asf github,['request']
2142,make,,asf github,['commits']
2143,use,,asf github,['use']
2144,send,,asf github,['camel']
2145,commit,,asf github,['request']
2146,make,,asf github,['commits']
2147,commit,,asf github,['request']
2148,add,,asf github,['jdbcaggregationrepository']
2149,commit,,asf github,['request']
2150,commit,,asf github,['request']
2151,commit,,asf github,['request']
2152,update,,asf github,['upgrade']
2153,update,,asf github,['upgrade']
2154,run,,asf github,['check']
2155,comment,,asf github,['header']
2156,affect,,asf github,['file']
2157,use,,asf github,['use']
2158,commit,,asf github,['request']
2159,update,,asf github,['upgrade']
2160,update,,asf github,['upgrade']
2161,commit,,asf github,['request']
2162,update,,asf github,['upgrade']
2163,use,,asf github,['use']
2164,commit,,asf github,['request']
2165,update,,asf github,['upgrade']
2166,fix,,asf github,['update']
2167,use,,asf github,['use']
2168,need,2017-04-24 13:34:00,oscar mauricio cadena,['clauss']
2169,need,2017-04-24 13:34:00,oscar mauricio cadena,['clauss']
2170,make,2017-04-24 13:34:00,oscar mauricio cadena,['problem']
2171,run,2017-04-24 13:34:00,oscar mauricio cadena,['enrich']
2172,use,2017-04-24 13:34:00,oscar mauricio cadena,['error']
2173,do,2017-04-24 13:37:00,claus ibsen,['camel9296']
2174,do,,claus ibsen,['camel9296']
2175,affect,2017-04-24 13:41:00,oscar mauricio,['component']
2176,need,2017-04-24 13:41:00,oscar mauricio,['clauss']
2177,need,2017-04-24 13:41:00,oscar mauricio,['clauss']
2178,make,2017-04-24 13:41:00,oscar mauricio,['problem']
2179,run,2017-04-24 13:41:00,oscar mauricio,['enrich']
2180,use,2017-04-24 13:41:00,oscar mauricio,['error']
2181,use,2017-04-24 13:52:00,claus ibsen,['resolution']
2182,comment,2017-04-24 13:53:00,claus ibsen,['comment']
2183,use,2017-04-24 13:53:00,claus ibsen,['pm']
2184,use,2017-04-24 13:53:00,claus ibsen,['pm']
2185,get,2017-04-24 13:53:00,claus ibsen,['help']
2186,use,2017-04-24 13:53:00,claus ibsen,['pm']
2187,use,2017-04-24 14:20:00,claus ibsen,['camel']
2188,use,2017-04-24 14:20:00,claus ibsen,['camel']
2189,use,2017-04-24 14:20:00,claus ibsen,['camel']
2190,do,2017-04-24 14:25:00,oscar mauricio cadena,
2191,see,2017-04-24 14:25:00,oscar mauricio cadena,
2192,see,2017-04-24 14:39:00,claus ibsen,['post']
2193,create,2017-04-24 14:48:00,claus ibsen,['post']
2194,see,2017-04-24 14:56:00,oscar mauricio cadena,['thanks']
2195,see,,oscar mauricio cadena,['thanks']
2196,allow,2017-04-24 14:23:00,camel11196,['camel']
2197,fix,2017-04-24 14:23:00,camel11196,['camel']
2198,allow,2017-04-24 14:23:00,camel11196,['camel']
2199,make,2017-04-24 14:23:00,camel11196,['user']
2200,make,2017-04-24 14:25:00,claus ibsen,
2201,use,2017-04-24 14:25:00,claus ibsen,['user']
2202,find,2017-04-24 14:25:00,claus ibsen,['way']
2203,think,2017-04-24 14:25:00,claus ibsen,['component']
2204,affect,2017-04-25 11:46:00,james thomas,['component']
2205,set,2017-04-25 11:46:00,james thomas,['connection']
2206,need,2017-04-25 11:46:00,james thomas,['rebuilt']
2207,patch,2017-04-25 11:46:00,james thomas,['patch']
2208,fix,2017-04-26 17:06:00,claus ibsen,['fix']
2209,need,2017-04-26 17:10:00,claus ibsen,
2210,merge,2017-04-26 17:10:00,claus ibsen,['branch']
2211,fix,2017-04-26 17:14:00,claus ibsen,['fix']
2212,pull,2017-04-26 18:01:00,asf github,['jameset']
2213,request,2017-04-26 18:01:00,asf github,['pull']
2214,pull,,asf github,['jameset']
2215,request,,asf github,['pull']
2216,affect,2017-04-25 14:51:00,gary brown,['component']
2217,request,2017-04-25 14:51:00,gary brown,['thread']
2218,request,2017-04-25 14:51:00,gary brown,['thread']
2219,need,2017-04-25 14:51:00,gary brown,['trace']
2220,set,2017-04-25 14:51:00,gary brown,['property']
2221,pull,2017-04-26 16:59:00,asf github,['request']
2222,request,2017-04-26 16:59:00,asf github,['request']
2223,fix,2017-04-26 16:59:00,asf github,['request']
2224,merge,2017-04-26 16:59:00,asf github,['h']
2225,pull,2017-04-26 16:59:00,asf github,['request']
2226,request,2017-04-26 16:59:00,asf github,['request']
2227,pull,2017-04-26 16:59:00,asf github,['request']
2228,apply,2017-04-26 16:59:00,asf github,['review']
2229,patch,2017-04-26 16:59:00,asf github,['change']
2230,close,2017-04-26 16:59:00,asf github,['change']
2231,pull,2017-04-26 16:59:00,asf github,['request']
2232,request,2017-04-26 16:59:00,asf github,['request']
2233,make,2017-04-26 16:59:00,asf github,['pull']
2234,commit,2017-04-26 16:59:00,asf github,['request']
2235,commit,2017-04-26 16:59:00,asf github,['request']
2236,close,2017-04-26 16:59:00,asf github,['change']
2237,commit,2017-04-26 16:59:00,asf github,['request']
2238,fix,2017-04-26 16:59:00,asf github,['request']
2239,pull,2017-04-26 17:03:00,asf github,['pull']
2240,request,2017-04-26 17:03:00,asf github,['pull']
2241,need,2017-04-26 17:04:00,claus ibsen,['master']
2242,merge,2017-04-26 17:04:00,claus ibsen,['master']
2243,fix,2017-04-26 17:04:00,claus ibsen,['fix']
2244,fix,,claus ibsen,['fix']
2245,fix,2017-04-26 06:07:00,atlassian jira,['priority']
2246,fix,,atlassian jira,['priority']
2247,create,2017-04-26 06:10:00,atlassian jira,['summary']
2248,fix,2017-04-26 06:10:00,atlassian jira,['httpvertxiodocsvertxreactivestreamsjava']
2249,create,,atlassian jira,['summary']
2250,fix,,atlassian jira,['httpvertxiodocsvertxreactivestreamsjava']
2251,create,2017-04-26 10:35:00,atlassian jira,['service']
2252,affect,2017-04-26 10:35:00,atlassian jira,['component']
2253,run,2017-04-26 10:35:00,atlassian jira,['stream']
2254,use,2017-04-26 13:05:00,,['user']
2255,think,2017-04-26 13:05:00,,['master']
2256,fix,2017-04-26 17:05:00,,['fix']
2257,fix,,,['fix']
2258,affect,2017-04-26 10:36:00,zoran regvart,['type']
2259,make,2017-04-26 10:36:00,zoran regvart,['exception']
2260,fix,2017-04-26 10:46:00,zoran regvart,['resolution']
2261,affect,2017-04-26 11:37:00,zoran regvart,['component']
2262,need,2017-04-26 11:37:00,zoran regvart,['user']
2263,provide,2017-04-26 11:37:00,zoran regvart,['user']
2264,need,2017-04-26 11:37:00,zoran regvart,['user']
2265,pull,2017-04-26 11:40:00,asf github,['request']
2266,request,2017-04-26 11:40:00,asf github,['request']
2267,add,2017-04-26 11:40:00,asf github,['option']
2268,merge,2017-04-26 11:40:00,asf github,['look']
2269,pull,2017-04-26 11:40:00,asf github,['request']
2270,request,2017-04-26 11:40:00,asf github,['request']
2271,pull,2017-04-26 11:40:00,asf github,['request']
2272,apply,2017-04-26 11:40:00,asf github,['review']
2273,patch,2017-04-26 11:40:00,asf github,['change']
2274,close,2017-04-26 11:40:00,asf github,['change']
2275,pull,2017-04-26 11:40:00,asf github,['request']
2276,request,2017-04-26 11:40:00,asf github,['request']
2277,make,2017-04-26 11:40:00,asf github,['pull']
2278,commit,2017-04-26 11:40:00,asf github,['request']
2279,commit,2017-04-26 11:40:00,asf github,['request']
2280,close,2017-04-26 11:40:00,asf github,['change']
2281,commit,2017-04-26 11:40:00,asf github,['request']
2282,add,2017-04-26 11:40:00,asf github,['option']
2283,fix,2017-04-26 17:05:00,claus ibsen,['version']
2284,pull,2017-04-27 09:06:00,asf github,['pull']
2285,request,2017-04-27 09:06:00,asf github,['pull']
2286,fix,2017-04-28 16:16:00,zoran regvart,['resolution']
2287,fix,,zoran regvart,['resolution']
2288,affect,2017-04-26 13:09:00,claus ibsen,['camelcatalog']
2289,fix,2017-04-26 13:09:00,claus ibsen,
2290,need,2017-04-26 13:24:00,claus ibsen,
2291,merge,2017-04-26 13:24:00,claus ibsen,['branch']
2292,need,,claus ibsen,
2293,merge,,claus ibsen,['branch']
2294,add,2017-04-26 14:34:00,,['tag']
2295,comment,2017-04-26 14:39:00,,['comment']
2296,add,2017-04-26 14:39:00,,['tag']
2297,add,2017-04-26 14:39:00,,['tag']
2298,think,2017-04-26 15:52:00,,
2299,think,,,
2300,affect,2017-04-26 15:52:00,routeengineejbjavapostconstruct92,['component']
2301,fix,2017-04-26 15:52:00,routeengineejbjavapostconstruct92,['priority']
2302,need,2017-04-26 15:52:00,routeengineejbjavapostconstruct92,['fix']
2303,use,2017-04-26 15:52:00,routeengineejbjavapostconstruct92,['strategyrefappendpdfaggregationstrategy']
2304,start,2017-04-26 15:52:00,routeengineejbjavapostconstruct92,
2305,use,2017-04-26 17:05:00,claus ibsen,['resolution']
2306,get,2017-04-26 17:05:00,claus ibsen,['user']
2307,use,,claus ibsen,['resolution']
2308,get,,claus ibsen,['user']
2309,affect,2017-04-26 18:55:00,camel11206,['component']
2310,fix,2017-04-26 18:55:00,camel11206,
2311,set,2017-04-26 18:55:00,camel11206,
2312,fix,2017-04-26 19:04:00,claus ibsen,['version']
2313,need,2017-04-26 19:05:00,claus ibsen,['merge']
2314,merge,2017-04-26 19:05:00,claus ibsen,['merge']
2315,need,,claus ibsen,['merge']
2316,merge,,claus ibsen,['merge']
2317,fix,2017-04-26 19:06:00,claus ibsen,['priority']
2318,use,2017-04-26 19:06:00,claus ibsen,['use']
2319,get,2017-04-26 19:06:00,claus ibsen,['rate']
2320,use,2017-04-27 09:35:00,claus ibsen,['use']
2321,get,2017-04-27 09:35:00,claus ibsen,['rate']
2322,use,2017-04-27 09:35:00,claus ibsen,['use']
2323,get,2017-04-27 09:35:00,claus ibsen,['rate']
2324,use,2017-04-27 09:05:00,claus ibsen,['summary']
